CountyName,RecType,"Region-2
County-3
District-4",Type,School,FacilityName,Administrator,Mailing Address,Delivery Address,City,Zip,Telephone,GradeServed,State House District,StSen,FedCong,Cat,NCES ID
Madison,Sch,410570150,03,2002,Lewis-Clark Elem School,Ms. Jill Christeson,501 E Lorena Ave,,Wood River,62095 2123,618254-4354,K-5,111,56,12,4,174305004320
Madison,Sch,410570150,03,2004,Hartford Elem School,Mrs. Natalie Bouillon,110 W 2nd St,,Hartford,62048 1204,618254-9814,P-5,111,56,12,4,174305004319
McHenry,Dist,440630020,03,0000,Nippersink SD 2,Dr. Tom Lind,4213 US Highway 12,,Richmond,60071 9732,815678-6863,P-8,063,32,14,2,1700222
McHenry,Sch,440630020,03,1001,Nippersink Middle School,Mr. Tim Molitor,10006 N Main St,,Richmond,60071 9436,815678-7129,6-8,063,32,14,4,170022204117
McHenry,Sch,440630020,03,2001,Richmond Grade School,Ms. Lisa Kuhl,5815 Broadway St,,Richmond,60071 7701,815678-4717,P-5,063,32,14,4,170022204118
McHenry,Sch,440630020,03,2002,Spring Grove Elementary School,Mr. Chris Pittman,2018 Main Street Rd,,Spring Grove,60081 9693,815675-2342,P-5,064,32,14,4,170022204143
McHenry,Dist,440630030,03,0000,Fox River Grove Cons SD 3,Dr. Tim Mahaffy,403 Orchard St,,Fox River Grove,60021 1145,847516-5100,P-8,052,26,06,2,1715660
McHenry,Sch,440630030,03,1001,Fox River Grove Middle School,Mrs. Jessica McKenzie,401 Orchard St,,Fox River Grove,60021 1145,847516-5105,5-8,052,26,06,4,171566005508
McHenry,Sch,440630030,03,2001,Algonquin Road Elem School,Dr. Sandy Ozimek,975 Algonquin Rd,,Fox River Grove,60021 1820,847516-5101,P-4,052,26,06,4,171566001878
McHenry,Dist,440630120,26,0000,Johnsburg CUSD 12,Dr. Daniel Johnson,2222 Church St,,Johnsburg,60051 5910,815385-6916,P-12,063,32,14,2,1720490
McHenry,Sch,440630120,26,0002,Johnsburg High School,Mr. Kevin Shelton,2002 W Ringwood Rd,,Johnsburg,60051 8573,815385-9233,9-12,063,32,14,4,172049002315
McHenry,Sch,440630120,26,1003,Johnsburg Jr High School,Mr. Josh Cornwell,2220 Church St,,Johnsburg,60051 5910,815385-6210,6-8,063,32,14,4,172049002316
McHenry,Sch,440630120,26,2001,Johnsburg Elementary School,Dr. Bridget Belcastro,2118 Church St,,Johnsburg,60051,815385-3731,3-5,063,32,14,4,172049002314
McHenry,Sch,440630120,26,2002,Ringwood School Primary Ctr,Mr. Andy Elbert,4700 School Rd,,Ringwood,60072 9606,815728-0459,P-2,063,32,14,4,172049002318
McHenry,Dist,440630150,04,0000,McHenry CCSD 15,Dr. R Alan Hoffman,1011 N Green St,,McHenry,60050 5720,779244-1000,P-8,063,32,14,2,1725290
McHenry,Sch,440630150,04,1006,McHenry Middle School,Mr. Michael Glover,2120 W Lincoln Rd,,McHenry,60051 3634,779244-1600,6-8,063,32,14,4,172529002757
McHenry,Sch,440630150,04,1007,Parkland School,Mr. Michael Adams,1802 N Ringwood Rd,,McHenry,60050 1340,779244-1700,6-8,063,32,14,4,172529002758
McHenry,Sch,440630150,04,1008,Chauncey H Duker School,Mrs. Alison Kos,3711 W Kane Ave,,McHenry,60050 5524,779244-1100,3-5,063,32,14,4,172529004456
McHenry,Sch,440630150,04,2001,Edgebrook Elem School,Mrs. Michelle Reinhardt,701 N Green St,,Mchenry,60050 5517,779244-1200,P-5,063,32,14,4,172529002754
McHenry,Sch,440630150,04,2002,Hilltop Elem School,Mrs. Christine Brown,2615 W Lincoln Rd,,McHenry,60051 3639,779244-1300,K-3,063,32,14,4,172529002755
McHenry,Sch,440630150,04,2003,Landmark Elem School,Mrs. Margaret Carey,3614 Waukegan Rd,,McHenry,60050 4343,779244-1800,K-5,063,32,14,4,172529005514
McHenry,Sch,440630150,04,2004,Valley View Elem School,Mrs. Amanda Cohn,6515 W IL Route 120,,Mchenry,60050 7450,779244-1500,K-5,064,32,14,4,172529002759
McHenry,Sch,440630150,04,2005,Riverwood Elementary School,Mrs. Kristin Cannon,300 S Driftwood Trl,,McHenry,60050 5456,779244-1400,K-5,064,32,14,4,172529005434
McHenry,Dist,440630180,04,0000,Riley CCSD 18,Christine Conkling,9406 Riley Rd,,Marengo,60152 9013,815568-8637,K-8,063,32,14,2,1733750
McHenry,Sch,440630180,04,2001,Riley Comm Cons School,Mr. Frank Vicari,9406 Riley Rd,,Marengo,60152 9013,815568-8637,K-8,063,32,14,4,173375003470
McHenry,Dist,440630190,24,0000,Alden Hebron SD 19,Dr. Debbie Ehlenburg,9604 Illinois St,,Hebron,60034 9618,815648-2442,P-12,063,32,14,2,1703300
McHenry,Sch,440630190,24,0002,Alden-Hebron High School,Mr. Tim Hayunga,9604 Illinois St,,Hebron,60034 9618,815648-2442,9-12,063,32,14,4,170330000017
McHenry,Sch,440630190,24,1001,Alden-Hebron Middle School,Mr. Tim Hayunga,9604 Illinois St,,Hebron,60034 9618,815648-2442,6-8,063,32,14,4,170330000016
McHenry,Sch,440630190,24,2001,Alden Hebron Elem School,Mrs. Tiffany Elswick,11915 Price Rd,,Hebron,60034 9540,815648-2442,P-5,063,32,14,4,170330004512
McHenry,Dist,440630260,04,0000,Cary CCSD 26,Dr. Brian Coleman,2115 Crystal Lake Rd,,Cary,60013 1426,224357-5100,P-8,052,26,06,2,1708730
McHenry,Sch,440630260,04,1004,Cary Jr High School,Dr. Kimberly Qualls,2109 Crystal Lake Rd,,Cary,60013 1426,224357-5150,6-8,052,26,06,4,170873000513
McHenry,Sch,440630260,04,2002,Briargate Elem School,Mr. Chad Nass,100 S Wulff St,,Cary,60013 2528,224357-5250,1-5,052,26,06,4,170873000512
McHenry,Sch,440630260,04,2004,Three Oaks School,Mr. Andrew Gibbs,1514 3 Oaks Rd,,Cary,60013 6100,224357-5450,K-5,052,26,06,4,170873000573
McHenry,Sch,440630260,04,2005,Deer Path Elem School,Mr. Thom Gippert,2211 Crystal Lake Rd,,Cary,60013 1470,224357-5350,K-5,052,26,06,4,170873003137
McHenry,Sch,440630260,04,2007,Oak Knoll Early Childhood Center,Ms. Jenny Aherne,409 1St St,,Cary,60013 2756,224357-5550,"P,K",052,26,06,4,
McHenry,Dist,440630360,02,0000,Harrison SD 36,Dr. Susan Wings,6809 McCullom Lake Rd,,Wonder Lake,60097 9546,815653-2311,P-8,063,32,14,2,1718360
McHenry,Sch,440630360,02,2001,Harrison Elem School,Mrs. Anne Huff,6809 McCullom Lake Rd,,Wonder Lake,60097 9546,815653-2311,P-8,063,32,14,4,171836002120
McHenry,Dist,440630460,03,0000,Prairie Grove CSD 46,Dr. John Bute,3223 IL Route 176,,Crystal Lake,60014 2145,815459-3023,P-8,052,26,14,2,1732520
McHenry,Sch,440630460,03,1001,Prairie Grove Junior High School,Mrs. Nicole Motl,3225 IL Route 176,,Crystal Lake,60014 2145,815459-3557,6-8,052,26,14,4,173252003735
McHenry,Sch,440630460,03,2001,Prairie Grove Elem School,Ms. Martha Maggiore,3223 IL Route 176,,Crystal Lake,60014 2145,815459-3023,P-5,052,26,14,4,173252003380
McHenry,Dist,440630470,04,0000,Crystal Lake CCSD 47,Dr. Kathy J Hinz,300 Commerce Dr,,Crystal Lake,60014 3503,815459-6070,P-8,064,32,14,2,1711350
McHenry,Sch,440630470,04,1004,Lundahl Middle School,Ms. Angela Compere,560 Nash Rd,,Crystal Lake,60014 7138,815459-5971,6-8,066,33,06,4,171135001360
McHenry,Sch,440630470,04,1005,Hannah Beardsley Middle School,Ms. Cathy Alberth,515 E Crystal Lake Ave,,Crystal Lake,60014 6215,815477-5897,6-8,052,26,06,4,171135001799
McHenry,Sch,440630470,04,1006,Richard F Bernotas Middle Sch,Ms. Kellie R Marks,170 N Oak St,,Crystal Lake,60014 4246,815459-9210,6-8,064,32,14,4,171135001362
McHenry,Sch,440630470,04,2001,Canterbury Elem School,Ms. Stacy Graff,875 Canterbury Dr,,Crystal Lake,60014 7871,815459-8180,K-5,066,33,06,4,171135001357
McHenry,Sch,440630470,04,2002,Husmann Elem School,Ms. Monica Petersen,131 W Paddock St,,Crystal Lake,60014 6125,815459-7114,K-5,064,32,06,4,171135001358
McHenry,Sch,440630470,04,2003,Coventry Elem School,Mr. Matthew Grubbs,820 Darlington Ln,,Crystal Lake,60014 7883,815459-4231,K-5,066,33,06,4,171135001359
McHenry,Sch,440630470,04,2005,North Elem School,Ms. Christina Moran,500 W Woodstock St,,Crystal Lake,60014 3425,815459-0122,K-5,064,32,14,4,171135001361
McHenry,Sch,440630470,04,2007,South Elem School,Ms. Rachael Alt,601 Golf Rd,,Crystal Lake,60014 5644,815459-1143,K-5,066,33,06,4,171135001364
McHenry,Sch,440630470,04,2008,West Elem School,Ms. Beth Klinsky,100 Briarwood Dr,,Crystal Lake,60014 5190,815459-2749,K-5,064,32,14,4,171135001365
McHenry,Sch,440630470,04,2009,Indian Prairie Elem School,Ms. Jodie Moss,651 Village Rd,,Crystal Lake,60014 2005,815459-2124,K-5,066,33,06,4,171135005586
McHenry,Sch,440630470,04,2010,Woods Creek Elementary School,Mrs. Amy Marks,1100 Alexandra Blvd,,Crystal Lake,60014 1947,815356-2720,K-5,066,33,14,4,171135002147
McHenry,Sch,440630470,04,2011,Glacier Ridge Elementary School,Mr. John Jacobsen,1120 Village Rd,,Crystal Lake,60014 2908,815477-5518,P-5,066,33,14,4,171135004457
McHenry,Dist,440630500,26,0000,Harvard CUSD 50,Dr. Corey Tafoya,401 N Division St,,Harvard,60033 3031,815943-4022,P-12,063,32,14,2,1718420
McHenry,Sch,440630500,26,0001,Harvard High School,Mr. Carl Hobbs,1103 N Jefferson St,,Harvard,60033 1757,815943-6461,9-12,063,32,14,4,171842002125
McHenry,Sch,440630500,26,1002,Harvard Jr High School,Mr. Tom Cardamone,1301 Garfield St,,Harvard,60033 1737,815943-6466,6-8,063,32,14,4,171842002126
McHenry,Sch,440630500,26,2003,Jefferson Elem School,Dr. Judy Floeter,1200 N Jefferson St,,Harvard,60033 1730,815943-6464,4-5,063,32,14,4,171842002127
McHenry,Sch,440630500,26,2007,Crosby Elem Sch,Ms. Kathleen Ferguson,401 Hereley Dr,,Harvard,60033 8370,815943-4022,K-3,063,32,14,4,171842006116
McHenry,Sch,440630500,26,3001,Washington Elem School,Ms. Nicole Gardner,305 S Hutchinson St,,Harvard,60033 2718,815943-6367,P,063,32,14,4,171842006365
McHenry,Dist,440631540,16,0000,Marengo CHSD 154,Mr. David Engelbrecht,110 Franks Rd,,Marengo,60152 3425,815568-6511,9-12,063,32,14,2,1724570
McHenry,Sch,440631540,16,0001,Marengo High School,Dr. Angela Fink,110 Franks Rd,,Marengo,60152 3425,815568-6511,9-12,063,32,14,4,172457002661
McHenry,Dist,440631550,16,0000,CHSD 155,Mr. Steven E Olson,1 Virginia Rd,,Crystal Lake,60014 7901,815455-8500,9-12,066,33,06,2,1711370
McHenry,Sch,440631550,16,0001,Crystal Lake Central High School,Dr. Eric Ernd,45 W Franklin Ave,,Crystal Lake,60014 6160,815459-2505,9-12,052,26,06,4,171137001367
McHenry,Sch,440631550,16,0002,Cary-Grove Community High School,Neil Lesinski,2208 3 Oaks Rd,,Cary,60013 1627,847639-3825,9-12,052,26,06,4,171137001366
McHenry,Sch,440631550,16,0003,Crystal Lake South High School,Josh Nobilio,1200 S McHenry Ave,,Crystal Lake,60014 7495,815455-3860,9-12,066,33,06,4,171137001368
McHenry,Sch,440631550,16,0004,Prairie Ridge High School,Dr. Steve Koch,6000 Dvorak Dr,,Crystal Lake,60012 3514,815479-0404,9-12,064,32,14,4,171137002154
McHenry,Sch,440631550,16,3001,Haber Oaks Campus,Julie Duncan,1200 S Mchenry Ave,,Crystal Lake,60014 7495,815893-5300,9-12,052,26,06,4,
McHenry,Dist,440631560,16,0000,McHenry CHSD 156,Dr. Ryan McTague,4716 W Crystal Lake Rd,,McHenry,60050 5427,815759-2022,9-12,063,32,14,2,1725320
McHenry,Sch,440631560,16,0001,McHenry High School-West Campus,Mrs. Marsha L Potthoff,4724 W Crystal Lake Rd,,McHenry,60050 5427,815385-7077,9-12,063,32,14,4,172532002761
McHenry,Sch,440631560,16,0002,McHenry  East High School,Dr. Jeff Prickett,1012 N Green St,,McHenry,60050 5721,815385-1145,9-12,063,32,14,4,172532002760
McHenry,Dist,440631570,16,0000,Richmond-Burton CHSD 157,Dr. Tom Lind,4213 US Highway 12,,Richmond,60071 9732,815678-4242,9-12,063,32,14,2,1733510
McHenry,Sch,440631570,16,0001,Richmond-Burton High School,Mr. Patrick Enright,8311 IL Route 31,,Richmond,60071 9733,815678-4242,9-12,063,32,14,4,173351003463
McHenry,Dist,440631580,22,0000,Huntley Community School District 158,Dr. Scott Rowe,650 Dr John Burkey Dr,,Algonquin,60102 4423,847659-6158,P-12,066,33,14,2,1719830
McHenry,Sch,440631580,22,0002,Huntley High School,Mr. Marcus Belin,13719 Harmony Rd,,Huntley,60142 9792,847659-6600,9-12,065,33,14,4,171983002247
McHenry,Sch,440631580,22,1002,Heineman Middle School,Mr. Jake Litchfield,725 Dr John Burkey Dr,,Algonquin,60102 4422,847659-4300,6-8,066,33,14,4,171983005640
McHenry,Sch,440631580,22,1003,Marlowe Middle School,Mr. Anthony Venetico,9625 Haligus Rd,,Lake in the Hills,60156 5897,847659-4700,6-8,066,33,14,4,171983005641
McHenry,Sch,440631580,22,2003,Chesak Elementary School,Dr. Jennifer Zayas,10910 Reed Rd,,Lake in the Hills,60156 1093,847659-5700,P-2,066,33,06,4,171983004181
McHenry,Sch,440631580,22,2004,Leggee Elementary School,Mr. Scott Iddings,13723 Harmony Rd,,Huntley,60142 9792,847659-6200,K-5,065,33,14,4,171983004183
McHenry,Sch,440631580,22,2005,Martin Elementary School,Mrs. Michele Happold,10920 Reed Rd,,Lake in the Hills,60156 1093,847659-5300,3-5,066,33,06,4,171983004840
McHenry,Sch,440631580,22,2006,Mackeben Elementary School,Ms. Anna Hoyou,800 Dr John Burkey Dr,,Algonquin,60102 4421,847659-3400,K-2,066,33,14,4,171983005733
McHenry,Sch,440631580,22,2007,Conley Elementary School,Mrs. Rhonda Maciejewski,750 Dr John Burkey Dr,,Algonquin,60102 4422,847659-3700,3-5,066,33,14,4,171983005734
McHenry,Sch,440631580,22,3002,District 158 Early Childhood Center,Sheryl Pauwels,10910 Reed Rd,,Lk In The Hls,60156 1093,847659-5400,P,066,33,06,4,(Pending)
McHenry,Dist,440631650,03,0000,Marengo-Union E Cons D 165,Mrs. Lea Damisch,816 E Grant Hwy,,Marengo,60152 3400,815568-8323,P-8,063,32,14,2,1700077
McHenry,Sch,440631650,03,1001,Marengo Comm Middle School,Mrs. Tracy Beam,816 E Grant Hwy,,Marengo,60152 3400,815568-5720,6-8,063,32,14,4,170007703147
McHenry,Sch,440631650,03,2002,Locust Elem School,Mrs. Suellen Lopez,539 Locust St,,Marengo,60152 3413,815568-7632,P-3,063,32,14,4,170007705249
McHenry,Sch,440631650,03,2004,Ulysses S Grant Intermediate Sch,Mrs. Cheri Heinz,816 E Grant Hwy,,Marengo,60152 3400,815568-8323,4-5,063,32,14,4,170007706246
McHenry,Dist,440632000,26,0000,Woodstock CUSD 200,Dr. Michael Moan,2990 Raffel Rd,,Woodstock,60098 3126,815337-5406,P-12,063,32,14,2,1743330
McHenry,Sch,440632000,26,0008,Woodstock High School,Dr. Art Vallicelli,501 W South St,,Woodstock,60098 3756,815338-4370,9-12,063,32,14,4,174333004335
McHenry,Sch,440632000,26,0009,Woodstock North High School,Ms. Darlea Livengood,3000 Raffel Rd,,Woodstock,60098 8302,815334-2100,8-12,063,32,14,4,174333006032
McHenry,Sch,440632000,26,1006,Northwood Middle School,Mrs. Bethany Hall,2121 N Seminary Ave,,Woodstock,60098 2641,815338-4900,6-8,063,32,14,4,174333004333
McHenry,Sch,440632000,26,1007,Creekside Middle School,Mr. Michael Wheatley,3201 Hercules Rd,,Woodstock,60098 6700,815337-5200,5-8,063,32,14,4,174333004328
McHenry,Sch,440632000,26,2003,Dean Street Elem School,Mr. Ryan Doyle,600 Dean St,,Woodstock,60098 3817,815338-1133,P-5,063,32,14,4,174333004329
McHenry,Sch,440632000,26,2004,Greenwood Elem School,Mrs. Julie Smith,4618 Greenwood Rd,,Woodstock,60098 8650,815648-2606,P-5,063,32,14,4,174333004330
McHenry,Sch,440632000,26,2006,Westwood Elem School,Mr. Ryan Hart,14124 W South Street Rd,,Woodstock,60098 8954,815337-8173,1-5,063,32,14,4,174333005213
McHenry,Sch,440632000,26,2007,Olson Elementary School,Ms. Diana Frisbie,720 W Judd St,,Woodstock,60098 3137,815338-0473,K-5,063,32,14,4,174333005462
McHenry,Sch,440632000,26,2008,Mary Endres Elementary School,Ms. Kari Pala,2181 N Seminary Ave,,Woodstock,60098 2641,815337-8177,1-5,063,32,14,4,174333003178
McHenry,Sch,440632000,26,2009,Verda Dierzen Early Learning Ctr,Ms. Tricia Bogott,2045 N Seminary Ave,,Woodstock,60098 2643,815338-8883,"P,K,2",063,32,14,4,174333004186
McHenry,Sch,440632000,26,2010,Prairiewood Elem Sch,Mr. Jared Skorburg,3215 Hercules Rd,,Woodstock,60098 6700,815337-5300,1-5,063,32,14,4,174333005944
McHenry,Sch,440632000,26,3002,Clay Academy,Ms. Dawn Cook,112 Grove St,,Woodstock,60098 3324,815337-2529,P-12,063,32,14,4,174333005959
Monroe,Dist,450670030,26,0000,Valmeyer CUSD 3,Mr. Eric Frankford,300 S Cedar Bluff Dr,,Valmeyer,62295 3133,618935-2100,P-12,116,58,12,2,1740080
Monroe,Sch,450670030,26,0001,Valmeyer High School,Mr. Eric Frankford,300 S Cedar Bluff Dr,,Valmeyer,62295 3133,618935-2100,9-12,116,58,12,4,174008004039
Monroe,Sch,450670030,26,1001,Valmeyer Jr High,Mrs. Teena Riechmann,300 S Cedar Bluff Dr,,Valmeyer,62295 3133,618939-2100,6-8,116,58,12,4,174008004866
Monroe,Sch,450670030,26,2001,Valmeyer Elementary School,Mrs. Teena Riechmann,300 S Cedar Bluff Dr,,Valmeyer,62295 3133,618935-2100,P-5,116,58,12,4,174008004865
Monroe,Dist,450670040,26,0000,Columbia CUSD 4,Mr. Christopher Grode,5 Veterans Pkwy,,Columbia,62236 1147,618281-4772,P-12,116,58,12,2,1710740
Monroe,Sch,450670040,26,0001,Columbia High School,Mr. Brian Reeves,77 Veterans Pkwy,,Columbia,62236 1147,618281-5001,9-12,116,58,12,4,171074001295
Monroe,Sch,450670040,26,1001,Columbia Middle School,Mrs. Angela Huels,100 Eagle Dr,,Columbia,62236 1154,618281-4993,5-8,116,58,12,4,171074001294
Monroe,Sch,450670040,26,2001,Parkview Elementary School,Mrs. April Becherer,1 Veterans Pkwy,,Columbia,62236 1147,618281-4997,2-4,116,58,12,4,171074005587
Monroe,Sch,450670040,26,2003,Eagleview Elementary School,Mrs. April Becherer,113 S Rapp Ave,,Columbia,62236 2326,618281-4995,P-1,116,58,12,4,171074006140
Monroe,Dist,450670050,26,0000,Waterloo CUSD 5,Mr. Brian D Charron,302 Bellefontaine Dr,,Waterloo,62298 1790,618939-3453,P-12,116,58,12,2,1741070
Monroe,Sch,450670050,26,0001,Waterloo High School,Lori Costello,505 E Bulldog,,Waterloo,62298 0130,618939-3455,9-12,116,58,12,4,174107004113
Monroe,Sch,450670050,26,1001,Waterloo Junior High School,Nicholas Schwartz,200 Bellefontaine Dr,,Waterloo,62298 1511,618939-3457,6-8,116,58,12,4,174107004112
Monroe,Sch,450670050,26,2003,W J Zahnow Elem School,Mary Gardner,301 Hamacher St,,Waterloo,62298 1526,618939-3458,P-1,116,58,12,4,174107004879
Monroe,Sch,450670050,26,2004,Rogers Elem School,Brian Smith,200 Rogers St,,Waterloo,62298 1572,618939-3454,2-3,116,58,12,4,174107000187
Monroe,Sch,450670050,26,2005,Gardner Elementary School,Jessica Washausen,1 Ed Gardner Pl,,Waterloo,62298 1677,618939-3060,4-5,116,58,12,4,174107006144
Randolph,Dist,450790010,22,0000,Coulterville USD 1,Dr. Brandon Taylor,PO Box 396,101 W Grant St,Coulterville,62237 0396,618758-2881,P-12,116,58,12,2,1710980
Randolph,Sch,450790010,22,0001,Coulterville High School,Mr. Brandon Taylor,PO Box 396,101 W Grant St,Coulterville,62237 0396,618758-2881,9-12,116,58,12,4,171098001330
Randolph,Sch,450790010,22,1002,Coulterville Junior High School,Mr. Brandon Taylor,PO Box 396,101 W Grant St,Coulterville,62237 0396,618758-2881,6-8,116,58,12,4,171098004584
Randolph,Sch,450790010,22,2001,Coulterville Elementary School,Mr. Brandon Taylor,PO Box 396,101 W Grant St,Coulterville,62237 0396,618758-2881,P-5,116,58,12,4,171098004583
Randolph,Dist,450791220,19,0000,Chester N HSD 122,Mr. Kelton Davis,107 E Mill St,,Waterloo,62298 1518,618939-5650,,116,58,12,2,1700333
Randolph,Dist,450791320,26,0000,Red Bud CUSD 132,Mr. Jonathan Tallman,815 Locust St,,Red Bud,62278 1210,618282-3507,P-12,116,58,12,2,1733300
Randolph,Sch,450791320,26,0001,Red Bud High School,Mr. Robert Pipher,815 Locust St,,Red Bud,62278 1210,618282-3826,9-12,116,58,12,4,173330003448
Randolph,Sch,450791320,26,2002,Red Bud Elem School,Mr. Ryan McClellan,200 W Field Dr,,Red Bud,62278 1304,618282-3858,P-8,116,58,12,4,173330003447
Randolph,Dist,450791340,04,0000,Prairie Du Rocher CCSD 134,Mr. Robert Pipher,714 Middle St,,Prairie Du Rocher,62277 2136,618284-3530,P-8,116,58,12,2,1732490
Randolph,Sch,450791340,04,2001,Prairie Du Rocher Elem School,Dr. Larry Beattie,714 Middle St,,Prairie Du Rocher,62277 2136,618284-3530,P-8,116,58,12,4,173249003379
Randolph,Dist,450791380,26,0000,Steeleville CUSD 138,Dr. Stephanie L Mulholland,609 S Sparta St,,Steeleville,62288 2130,618965-3469,P-12,116,58,12,2,1737650
Randolph,Sch,450791380,26,0001,Steeleville High School,Ms. Jennifer Haertling,701 S Sparta St,,Steeleville,62288 2132,618965-3432,9-12,116,58,12,4,173765003879
Randolph,Sch,450791380,26,2002,Steeleville Elem School,Dr. Stephanie Mulholland,609 S Sparta St,,Steeleville,62288 2130,618965-3469,P-8,116,58,12,4,173765003878
Randolph,Dist,450791390,26,0000,Chester CUSD 139,Mr. Brian Pasero,1940 Swanwick St,,Chester,62233 1127,618826-4509,P-12,116,58,12,2,1709810
Randolph,Sch,450791390,26,0001,Chester High School,Mrs. Melissa Meyer,1901 Swanwick St,,Chester,62233 1128,618826-2302,9-12,116,58,12,4,170981000579
Randolph,Sch,450791390,26,2002,Chester Elem School,Bill Grafton,650 Opdyke St,,Chester,62233 1419,618826-2354,P-8,116,58,12,4,170981000578
Randolph,Dist,450791400,26,0000,Sparta CUSD 140,Dr. Gabrielle Schwemmer,203B Dean Ave,,Sparta,62286 2301,618443-5331,P-12,116,58,12,2,1736900
Randolph,Sch,450791400,26,0001,Sparta High School,Mr. Scott Beckley,205 W Hood St,,Sparta,62286 2006,618443-4341,9-12,116,58,12,4,173690003804
Randolph,Sch,450791400,26,2002,Sparta Lincoln School,Mrs. Amy Price,203A Dean Ave,,Sparta,62286 2301,618443-5331,P-8,116,58,12,4,173690003806
Randolph,Sch,450791400,26,2008,Evansville Attendance Center,Mr. Christopher Miesner,701 Oak St,,Evansville,62242 1893,618853-4411,K-8,116,58,12,4,173690004459
Lee,Dist,470521700,22,0000,Dixon USD 170,Mrs. Margo D Empen,1335 Franklin Grove Rd,,Dixon,61021 9257,815373-4966,P-12,090,45,16,2,1712330
Lee,Sch,470521700,22,0001,Dixon High School,Dr. Michael Grady,300 Lincoln Statue Dr,,Dixon,61021 2030,815493-4966,9-12,090,45,16,4,171233001481
Lee,Sch,470521700,22,1001,Reagan Middle School,Mr. Andrew Bullock,620 Division St,,Dixon,61021 4103,815284-7725,6-8,090,45,16,4,171233005309
Lee,Sch,470521700,22,2003,Madison School,Mr. Joseph Sagel,618 Division St,,Dixon,61021,815934-9662,4-5,090,45,16,4,171233001483
Lee,Sch,470521700,22,2004,Jefferson Elem School,Mrs. Crystal Thorpe,800 4th Ave,,Dixon,61021 1806,815934-9661,2-3,090,45,16,4,171233001484
Lee,Sch,470521700,22,2008,Washington Elem School,Mr. Jeff Gould,703 E Morgan St,,Dixon,61021 2257,815934-9660,P-1,090,45,16,4,171233001486
Lee,Dist,470522200,02,0000,Steward ESD 220,Mr. Lowell Taylor,PO Box 76,602 Main St,Steward,60553 0076,815396-2413,K-8,090,45,16,2,1737800
Lee,Sch,470522200,02,2001,Steward Elementary School,Mr. Lowell Taylor,PO Box 76,602 Main St,Steward,60553 0076,815396-2413,K-8,090,45,16,4,173780003885
Lee,Dist,470522710,26,0000,Paw Paw CUSD 271,Dr. Steven Epperson,PO Box 508,511 Chapman St,Paw Paw,61353 0508,815627-2841,P-12,090,45,16,2,1722350
Lee,Sch,470522710,26,1001,Paw Paw Junior High School,Mrs. Eve Phillps,PO Box 37,511 Chapman St,Paw Paw,61353 0037,815627-2841,6-8,090,45,16,4,(Pending)
Lee,Sch,470522710,26,2005,Paw Paw Elementary School,Mrs. Eve Phillips,PO Box 37,511 Chapman St,Paw Paw,61353 0037,815627-2841,K-5,090,45,16,4,172235002503
Lee,Dist,470522720,26,0000,Amboy CUSD 272,Mr. Joshua Nichols,11 E Hawley St,,Amboy,61310 1430,815857-2164,P-12,090,45,16,2,1703690
Lee,Sch,470522720,26,0001,Amboy High School,Mrs. Janet Crownhart,11 E Hawley St,,Amboy,61310 1430,815857-3632,9-12,090,45,16,4,170369000060
Lee,Sch,470522720,26,1002,Amboy Jr High School,Mr. Andrew Full,140 S Appleton Ave,,Amboy,61310 1604,815857-3528,5-8,074,37,16,4,170369000061
Lee,Sch,470522720,26,2003,Amboy Central Elem School,Mrs. Joyce Schamberger,30 E Provost St,,Amboy,61310 1328,815857-3619,K-4,090,45,16,4,170369000059
Lee,Dist,470522750,26,0000,Ashton-Franklin Center CUSD 275,Mr. Mike Lindy,611 Western Ave,,Ashton,61006 9445,815453-7461,P-12,090,45,16,2,1704380
Lee,Sch,470522750,26,0001,Ashton-Franklin Center HS,Mrs. Kimberly Torman,611 Western Ave,,Ashton,61006 9445,815453-7461,7-12,090,45,16,4,170438000127
Lee,Sch,470522750,26,2003,Ashton-Franklin Center Elem Sch,Mrs. Jennifer Warrenfeltz,217 S Elm St,,Franklin Grove,61031 9712,815456-2325,P-6,090,45,16,4,170438004527
Ogle,Dist,470711440,03,0000,Kings Cons SD 144,Mr. Matt Lamb,100 1st St,,Kings,61068 4500,815562-7191,K-8,090,45,16,2,1721130
Ogle,Sch,470711440,03,2001,Kings Elementary School,Mr. Greg Stott,100 1st St,,Kings,61068 4500,815562-7191,K-8,090,45,16,4,172113002392
Ogle,Dist,470711610,04,0000,Creston CCSD 161,Mr. Curt Rheingans,PO Box 37,202 W South St,Creston,60113 0037,815384-3920,K-8,090,45,16,2,1711220
Ogle,Sch,470711610,04,2001,Creston Elem School,Mrs. Nicole Zellmer,PO Box 37,202 W South St,Creston,60113 0037,815384-3920,K-8,090,45,16,4,171122001341
Ogle,Dist,470712120,17,0000,Rochelle Twp HSD 212,Mr. Jason M Harper,1401 Flagg Rd,,Rochelle,61068 6400,815562-4161,9-12,090,45,16,2,1734290
Ogle,Sch,470712120,17,0001,Rochelle Twp High School,Mr. Christopher R Lewis,1401 Flagg Rd,,Rochelle,61068 6400,815562-4161,9-12,090,45,16,4,173429003516
Ogle,Sch,470712120,17,3001,Rochelle Focus House,Brenda Mason,3279 S IL Route 251,,Rochelle,61068 9769,815562-5881,9-12,090,45,16,4,
